,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
2245,2404_03,Europa,FALSE,C/86/S,55 Cancri e,36,FALSE,828,5553,130,47,1171,Girtan Oilpuring,TRUE
2247,2406_01,Mars,TRUE,F/465/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Cornys Pie,TRUE
2248,2409_01,Earth,FALSE,F/492/P,55 Cancri e,22,FALSE,292,395,0,0,3,Briam Pottonalden,FALSE
2249,2409_02,Earth,TRUE,G/390/P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Eulahy Pottonalden,TRUE
2252,2412_01,Earth,TRUE,G/392/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Rone Bertsontry,TRUE
2253,2413_01,Earth,TRUE,G/390/S,PSO J318.5-22,18,FALSE,0,0,0,0,0,Tyrona Barnoldeney,TRUE
2254,2414_01,Europa,FALSE,T/1/P,TRAPPIST-1e,42,FALSE,0,1829,2,3133,2447,Mergak Headfair,FALSE
2255,2416_01,Earth,FALSE,G/391/S,TRAPPIST-1e,43,FALSE,9,0,1079,0,729,Lesley Nolds,FALSE
2256,2417_01,Earth,FALSE,G/393/P,TRAPPIST-1e,32,FALSE,11,31,0,836,9,Shanya Mcgowaymond,FALSE
2257,2419_01,Earth,TRUE,G/394/P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Eriney Mclainez,TRUE
2259,2423_01,Earth,TRUE,G/395/P,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Bonya Boltond,FALSE
2260,2424_01,Earth,FALSE,G/393/S,TRAPPIST-1e,34,FALSE,34,223,1559,0,0,Hanna Fishopper,TRUE
2261,2426_01,Mars,TRUE,F/466/S,TRAPPIST-1e,70,FALSE,0,0,0,0,0,Colatz Gine,TRUE
2262,2426_02,Mars,TRUE,F/466/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Kies Gine,TRUE
2263,2427_01,Europa,TRUE,B/94/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Marfak Geneltic,TRUE
2264,2429_01,Earth,FALSE,F/497/P,TRAPPIST-1e,17,FALSE,112,56,332,0,606,Idace Vinozarks,FALSE
2265,2431_01,Earth,FALSE,F/498/P,TRAPPIST-1e,13,FALSE,0,2,0,566,208,Candy Josesh,FALSE
2268,2435_01,Earth,FALSE,F/467/S,TRAPPIST-1e,33,FALSE,4,0,28,0,2757,Lynnee Bonder,FALSE
2270,2438_01,Mars,TRUE,F/503/P,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Totse Stake,TRUE
2271,2439_01,Earth,FALSE,F/504/P,TRAPPIST-1e,24,FALSE,227,537,13,0,0,Ninald Bardinard,TRUE
2272,2441_01,Earth,FALSE,F/468/S,55 Cancri e,17,FALSE,0,11,493,0,372,Tamin Bowenasey,FALSE
2275,2444_01,Earth,FALSE,F/506/P,55 Cancri e,43,FALSE,6,236,3,448,54,Benew Pentss,FALSE
2277,2446_01,Earth,FALSE,F/507/P,TRAPPIST-1e,33,FALSE,0,0,661,0,94,Lestie Hoppernardy,TRUE
2278,2449_01,Mars,TRUE,F/508/P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Hon Nacke,TRUE
2279,2449_02,Mars,TRUE,E/146/P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Tark Nacke,FALSE
2280,2449_03,Mars,TRUE,F/508/P,TRAPPIST-1e,7,FALSE,0,0,0,0,0,Moss Nacke,TRUE
2283,2453_01,Mars,TRUE,E/147/P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Ter Teake,TRUE
2284,2454_01,Earth,FALSE,F/510/P,TRAPPIST-1e,19,FALSE,0,0,0,157,644,Jeandy Monroellynn,FALSE
2285,2455_01,Mars,FALSE,F/471/S,TRAPPIST-1e,42,FALSE,554,0,1168,0,275,Naish Muste,FALSE
2286,2456_01,Earth,TRUE,G/399/P,PSO J318.5-22,13,FALSE,0,0,0,0,0,Dorey Jarvey,FALSE
2287,2457_01,Earth,TRUE,G/400/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Brada Raney,TRUE
2288,2458_01,Earth,FALSE,F/511/P,TRAPPIST-1e,21,FALSE,31,93,578,0,0,Rald Mcphernard,TRUE
2289,2460_01,Earth,TRUE,G/402/P,PSO J318.5-22,28,FALSE,0,0,0,0,0,Man Solon,TRUE
2294,2467_01,Mars,FALSE,D/83/S,TRAPPIST-1e,42,FALSE,999,0,49,0,11,Grake Datty,FALSE
2295,2470_01,Earth,FALSE,G/398/S,TRAPPIST-1e,23,FALSE,139,0,0,567,0,Mollen Bookst,FALSE
2297,2471_01,Earth,FALSE,G/403/P,TRAPPIST-1e,45,FALSE,0,0,450,94,364,Brance Johnsby,FALSE
2298,2472_01,Earth,FALSE,E/173/S,TRAPPIST-1e,30,FALSE,756,4,30,0,0,Elara Patrichane,FALSE
2303,2477_02,Europa,TRUE,C/86/P,55 Cancri e,50,FALSE,0,0,0,0,0,Hasich Suptibler,TRUE
2304,2478_01,Earth,TRUE,G/404/P,TRAPPIST-1e,52,FALSE,0,0,0,0,0,Analdy Bardina,FALSE
2306,2480_01,Earth,FALSE,F/476/S,55 Cancri e,41,FALSE,682,0,0,0,17,Allara Llovers,FALSE
2307,2483_01,Earth,FALSE,F/477/S,55 Cancri e,35,FALSE,2594,195,0,0,0,Eulah Crayeson,FALSE
2308,2486_01,Earth,FALSE,F/513/P,TRAPPIST-1e,26,FALSE,552,192,30,0,1,Marily Lopelases,FALSE
2309,2486_02,Earth,FALSE,F/513/P,TRAPPIST-1e,17,FALSE,584,738,54,0,621,Alber Lopelases,FALSE
2310,2488_01,Mars,FALSE,D/85/S,TRAPPIST-1e,69,FALSE,4483,0,525,0,500,Meal Wate,FALSE
2311,2489_01,Europa,TRUE,B/72/P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Alraida Purellliss,TRUE
2312,2491_01,Earth,FALSE,G/401/S,PSO J318.5-22,25,FALSE,2,2762,552,0,1391,Eila Haydenzier,FALSE
2313,2492_01,Mars,TRUE,F/480/S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Pebuts Burry,TRUE
2314,2496_01,Earth,FALSE,F/481/S,TRAPPIST-1e,25,FALSE,64,0,0,660,0,Ireen Goody,FALSE
2316,2498_01,Earth,FALSE,E/176/S,TRAPPIST-1e,14,FALSE,148,0,34,808,0,Dorice Kellson,FALSE
2317,2499_01,Europa,TRUE,C/89/S,55 Cancri e,27,FALSE,0,0,0,0,0,Minus Valindle,TRUE
2318,2500_01,Earth,FALSE,G/403/S,TRAPPIST-1e,22,FALSE,272,44,0,1064,418,Curtle Hoppernardy,FALSE
2319,2502_01,Earth,FALSE,G/404/S,TRAPPIST-1e,24,FALSE,873,12,1,0,3,Karlie Beckerson,FALSE
2321,2503_02,Mars,FALSE,F/516/P,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Eet Shrie,TRUE
2323,2505_02,Earth,FALSE,E/149/P,TRAPPIST-1e,19,FALSE,0,5,4,541,238,Hilley Mckinn,FALSE
2325,2506_02,Europa,TRUE,A/19/P,55 Cancri e,39,FALSE,0,0,0,0,0,Mariton Apenelexy,TRUE
2326,2506_03,Europa,FALSE,A/19/P,55 Cancri e,23,FALSE,36,2467,0,381,803,Alchird Apenelexy,FALSE
2328,2508_02,Europa,TRUE,D/86/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Phacton Switud,TRUE
2329,2509_01,Earth,FALSE,F/483/S,TRAPPIST-1e,43,FALSE,0,9,1145,0,0,Wen Georgasey,FALSE
2330,2510_01,Mars,FALSE,F/517/P,TRAPPIST-1e,28,FALSE,34,0,1342,91,0,Dicks Cusa,TRUE
2331,2512_01,Europa,FALSE,C/91/S,55 Cancri e,33,FALSE,0,8759,0,2788,4513,Sabiton Parymider,FALSE
2332,2512_02,Europa,TRUE,C/91/S,55 Cancri e,37,FALSE,0,0,0,0,0,Winork Parymider,TRUE
2334,2515_01,Europa,FALSE,B/96/S,55 Cancri e,28,TRUE,2,2144,0,435,5872,Zauri Forous,FALSE
2335,2515_02,Europa,TRUE,B/96/S,55 Cancri e,18,FALSE,0,0,0,0,0,Keidus Forous,TRUE
2336,2516_01,Earth,FALSE,G/406/P,55 Cancri e,29,FALSE,75,17,0,211,506,Enryn Romason,FALSE
2337,2518_01,Europa,TRUE,C/87/P,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Minon Fouseding,TRUE
2338,2518_02,Europa,TRUE,C/87/P,55 Cancri e,28,FALSE,0,0,0,0,0,Alsafik Fouseding,TRUE
2339,2519_01,Earth,FALSE,F/485/S,TRAPPIST-1e,24,FALSE,172,775,344,0,0,Lyde Whitez,TRUE
2340,2520_01,Europa,FALSE,C/88/P,TRAPPIST-1e,59,FALSE,0,5407,0,285,1135,Arrai Crantiale,FALSE
2345,2526_01,Europa,TRUE,B/74/P,55 Cancri e,38,FALSE,0,0,0,0,0,Chelik Fatted,TRUE
2347,2528_01,Mars,FALSE,F/487/S,TRAPPIST-1e,48,FALSE,639,412,110,0,0,Smonch Bau,TRUE
2348,2530_01,Mars,FALSE,F/488/S,TRAPPIST-1e,25,FALSE,1734,1,189,1,0,Sil Start,FALSE
2349,2531_01,Earth,TRUE,G/407/P,PSO J318.5-22,25,FALSE,0,0,0,0,0,Derry Danielps,TRUE
2350,2532_01,Mars,FALSE,F/489/S,TRAPPIST-1e,24,FALSE,737,37,1682,0,0,Gorn Traie,FALSE
2351,2532_02,Mars,TRUE,F/489/S,TRAPPIST-1e,69,FALSE,0,0,0,0,0,Goldch Traie,TRUE
2353,2534_02,Europa,TRUE,B/75/P,55 Cancri e,18,FALSE,0,0,0,0,0,Mahamak Sorbitter,TRUE
2354,2535_01,Earth,TRUE,G/409/P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Glene Bakerson,FALSE
2355,2537_01,Earth,FALSE,E/152/P,PSO J318.5-22,23,FALSE,0,9,292,35,349,Dwin Meltoney,TRUE
2356,2540_01,Mars,FALSE,E/177/S,TRAPPIST-1e,24,FALSE,345,0,451,0,582,Weers Chort,FALSE
2358,2542_01,Mars,FALSE,E/153/P,TRAPPIST-1e,29,FALSE,834,0,28,117,41,Quid Dutte,FALSE
2359,2544_01,Europa,FALSE,B/97/S,55 Cancri e,6,FALSE,0,0,0,0,0,Majoth Sernator,TRUE
2360,2544_02,Europa,FALSE,B/97/S,TRAPPIST-1e,42,FALSE,41,1912,0,1899,43,Alinon Sernator,FALSE
2361,2545_01,Earth,TRUE,G/410/P,55 Cancri e,78,FALSE,0,0,0,0,0,Joycey Hoppernardy,FALSE
2362,2546_01,Earth,FALSE,F/491/S,TRAPPIST-1e,36,FALSE,548,179,24,0,77,Etha Shawatson,FALSE
2364,2547_02,Europa,FALSE,A/20/P,55 Cancri e,41,FALSE,0,12809,2,2835,1514,Coxak Sometery,TRUE
2365,2548_01,Earth,FALSE,G/407/S,TRAPPIST-1e,18,FALSE,852,48,0,7,0,Emmax Vincenton,FALSE
2366,2549_01,Mars,FALSE,F/522/P,TRAPPIST-1e,62,FALSE,1663,0,23,2,12,Wafox Prin,FALSE
2367,2549_02,Mars,FALSE,F/522/P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Rios Prin,TRUE
2368,2549_03,Mars,FALSE,F/522/P,TRAPPIST-1e,55,FALSE,1281,0,7,1,0,Oafron Prin,FALSE
2369,2550_01,Earth,TRUE,G/411/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Eliana Larlowelley,TRUE
2370,2551_01,Earth,FALSE,F/523/P,TRAPPIST-1e,32,FALSE,238,156,3,2,324,Marlly Gamberson,FALSE
2371,2552_01,Earth,FALSE,F/492/S,TRAPPIST-1e,19,FALSE,0,1124,4,0,0,Arlen Vincenton,TRUE
2373,2552_03,Earth,FALSE,G/408/S,55 Cancri e,4,FALSE,0,0,0,0,0,Teryla Vincenton,TRUE
2374,2553_01,Europa,TRUE,D/87/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Grafik Obnoftle,TRUE
2375,2555_01,Europa,TRUE,B/78/P,55 Cancri e,24,FALSE,0,0,0,0,0,Branasl Glisormal,TRUE
2376,2555_02,Europa,TRUE,B/78/P,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Aldera Glisormal,TRUE
2377,2557_01,Europa,TRUE,C/92/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Nusoton Flesping,TRUE
2378,2558_01,Mars,FALSE,F/525/P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Chios Katte,TRUE
2380,2558_03,Mars,FALSE,F/525/P,TRAPPIST-1e,55,FALSE,403,0,922,0,0,Wor Katte,TRUE
2381,2558_04,Mars,TRUE,F/525/P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Barave Katte,TRUE
2383,2560_01,Earth,TRUE,G/412/P,PSO J318.5-22,0,FALSE,0,0,0,0,0,Pennie Loway,TRUE
2385,2560_03,Earth,FALSE,G/412/P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Ireene Loway,FALSE
2386,2561_01,Earth,FALSE,E/178/S,TRAPPIST-1e,19,FALSE,194,44,0,549,1,Jerek Casonston,FALSE
2387,2562_01,Mars,TRUE,F/526/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Con Brele,TRUE
2388,2562_02,Mars,FALSE,F/526/P,TRAPPIST-1e,20,FALSE,2502,0,96,0,0,Snoles Brele,FALSE
2389,2564_01,Europa,FALSE,E/179/S,TRAPPIST-1e,42,FALSE,2,3024,0,89,10,Acceleb Unrent,TRUE
2390,2565_01,Mars,TRUE,F/527/P,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Miloss Lepie,TRUE
2391,2565_02,Mars,FALSE,E/155/P,TRAPPIST-1e,32,FALSE,598,0,138,0,624,Koops Lepie,FALSE
2392,2571_01,Earth,FALSE,G/414/P,TRAPPIST-1e,28,FALSE,145,8,557,0,74,Janee Lamberguson,TRUE
2393,2572_01,Europa,TRUE,C/93/S,55 Cancri e,21,FALSE,0,0,0,0,0,Sheratz Suptibler,TRUE
2394,2572_02,Europa,TRUE,C/93/S,55 Cancri e,56,TRUE,0,0,0,0,0,Spuri Suptibler,TRUE
2395,2573_01,Europa,TRUE,C/90/P,55 Cancri e,28,FALSE,0,0,0,0,0,Luxinon Supriouse,TRUE
2396,2574_01,Earth,FALSE,F/496/S,TRAPPIST-1e,42,FALSE,10,303,12,0,478,Berta Sweeton,FALSE
2397,2578_01,Earth,FALSE,F/498/S,TRAPPIST-1e,18,FALSE,1153,0,0,1409,195,Made Nasquez,FALSE
2398,2580_01,Earth,FALSE,G/412/S,TRAPPIST-1e,24,FALSE,19,676,0,26,0,Gretty Pentss,FALSE
2399,2581_01,Earth,FALSE,E/156/P,TRAPPIST-1e,20,FALSE,496,20,16,0,254,Eulah Conney,FALSE
2400,2581_02,Earth,FALSE,F/531/P,TRAPPIST-1e,22,FALSE,26,0,0,0,733,Ianya Conney,FALSE
2401,2582_01,Earth,FALSE,G/415/P,TRAPPIST-1e,22,FALSE,98,0,46,641,0,Kayd Chardsons,FALSE
2403,2588_01,Earth,FALSE,G/419/P,TRAPPIST-1e,28,FALSE,4,166,743,0,0,Lardy Cardner,TRUE
2404,2589_01,Europa,TRUE,C/91/P,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Alasmon Meteet,TRUE
2405,2589_02,Europa,TRUE,C/91/P,55 Cancri e,50,FALSE,0,0,0,0,0,Alphact Meteet,TRUE
2407,2589_04,Europa,FALSE,C/91/P,TRAPPIST-1e,30,TRUE,0,632,0,673,2272,Weias Meteet,FALSE
2408,2589_05,Europa,TRUE,C/91/P,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Duhra Meteet,TRUE
2409,2590_01,Earth,FALSE,G/420/P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Jeane River,FALSE
2410,2590_02,Earth,FALSE,G/420/P,TRAPPIST-1e,45,FALSE,406,148,285,0,0,Benew River,FALSE
2411,2590_03,Earth,TRUE,G/420/P,PSO J318.5-22,35,FALSE,0,0,0,0,0,Judya River,TRUE
2412,2591_01,Earth,FALSE,F/499/S,PSO J318.5-22,18,FALSE,9,419,0,201,7,Adammy Coolerson,FALSE
2413,2591_02,Earth,FALSE,G/413/S,TRAPPIST-1e,23,FALSE,0,121,0,568,128,Breney Coolerson,FALSE
2414,2592_01,Mars,FALSE,D/75/P,TRAPPIST-1e,29,TRUE,803,0,0,58,0,Conk Flé,FALSE
2415,2592_02,Mars,FALSE,D/75/P,TRAPPIST-1e,18,FALSE,1102,9,2628,0,0,Cindee Flé,FALSE
2416,2593_01,Earth,FALSE,G/421/P,TRAPPIST-1e,28,FALSE,804,2,13,0,62,Terta Villenson,FALSE
2417,2594_01,Europa,TRUE,B/98/S,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Neutrix Cisorter,TRUE
2418,2595_01,Mars,FALSE,F/533/P,55 Cancri e,0,FALSE,0,0,0,0,0,Lies Cakie,TRUE
2420,2595_03,Mars,FALSE,D/76/P,TRAPPIST-1e,28,FALSE,938,61,0,53,4,Res Fle,FALSE
2421,2595_04,Mars,FALSE,F/533/P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Treynx Fle,TRUE
2422,2596_01,Mars,FALSE,D/77/P,TRAPPIST-1e,20,FALSE,59,0,1646,1657,0,Pon Stpie,FALSE
2423,2596_02,Mars,TRUE,F/534/P,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Carde Kniva,TRUE
2424,2597_01,Mars,TRUE,F/500/S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Want Jamai,TRUE
2426,2598_01,Mars,FALSE,F/535/P,TRAPPIST-1e,37,FALSE,27,0,1131,0,1318,Babix Scake,FALSE
2428,2601_01,Mars,TRUE,F/536/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Ries Jamai,TRUE
2429,2602_01,Mars,TRUE,E/158/P,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Oakes Seche,FALSE
2430,2602_02,Mars,FALSE,E/158/P,55 Cancri e,0,FALSE,0,0,0,0,0,Aptal Chnik,TRUE
2431,2602_03,Mars,TRUE,E/158/P,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Unch Seche,FALSE
2432,2605_01,Mars,TRUE,D/88/S,55 Cancri e,43,FALSE,0,0,0,0,0,Vere Cone,TRUE
2435,2607_01,Europa,TRUE,B/99/S,TRAPPIST-1e,63,FALSE,0,0,0,0,0,Homamin Brakepined,TRUE
2436,2607_02,Europa,TRUE,B/99/S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Zedark Brakepined,TRUE
2437,2607_03,Europa,FALSE,B/99/S,55 Cancri e,35,FALSE,0,1471,2,445,533,Hekaron Brakepined,TRUE
2438,2607_04,Europa,FALSE,B/99/S,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Ainoxa Plattering,TRUE
2441,2617_01,Earth,FALSE,G/424/P,PSO J318.5-22,32,FALSE,59,0,469,0,0,Yolas Peckerson,FALSE
2443,2619_01,Earth,FALSE,F/504/S,55 Cancri e,17,FALSE,2000,0,0,0,0,Elaney Chanan,FALSE
2444,2622_01,Earth,FALSE,F/505/S,55 Cancri e,34,FALSE,492,0,13,55,0,Tera Coley,FALSE
2446,2625_01,Earth,TRUE,G/426/P,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Paulie Stanleyd,TRUE
2447,2625_02,Earth,FALSE,E/160/P,TRAPPIST-1e,22,FALSE,0,1,271,0,1348,Karlie Stanleyd,FALSE
2448,2626_01,Earth,FALSE,F/543/P,TRAPPIST-1e,19,FALSE,232,0,479,0,5,Tarah Barks,FALSE
2450,2628_01,Europa,TRUE,A/21/P,55 Cancri e,25,FALSE,0,0,0,0,0,Graviph Amoutake,TRUE
2451,2628_02,Europa,FALSE,A/21/P,55 Cancri e,51,FALSE,0,6,0,2085,67,Sadlam Amoutake,FALSE
2452,2629_01,Earth,FALSE,G/427/P,TRAPPIST-1e,22,FALSE,91,6,0,17,693,Sethew Lardsonald,FALSE
2453,2631_01,Mars,TRUE,F/545/P,55 Cancri e,50,FALSE,0,0,0,0,0,Sealfs Queke,TRUE
2458,2638_01,Earth,FALSE,E/181/S,TRAPPIST-1e,26,FALSE,0,29,0,759,0,Gerry Mondsey,FALSE
2459,2640_01,Earth,FALSE,F/510/S,TRAPPIST-1e,19,FALSE,0,0,0,0,1051,Helean Wagnerray,FALSE
2460,2641_01,Earth,TRUE,G/420/S,PSO J318.5-22,16,FALSE,0,0,0,0,0,Kendre Merkins,FALSE
2462,2643_01,Earth,FALSE,F/511/S,PSO J318.5-22,34,FALSE,122,0,6,739,0,Terta Chasey,FALSE
2463,2645_01,Europa,FALSE,C/95/S,TRAPPIST-1e,55,FALSE,0,815,1558,3,1334,Alrais Fordulgaug,TRUE
2464,2645_02,Europa,FALSE,C/95/S,TRAPPIST-1e,42,FALSE,3,2174,0,10860,2564,Tach Improus,FALSE
2465,2645_03,Europa,TRUE,C/95/S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Mariton Improus,TRUE
2466,2645_04,Europa,FALSE,C/95/S,55 Cancri e,28,FALSE,0,3053,0,839,2153,Meratz Improus,TRUE
2467,2645_05,Europa,TRUE,C/95/S,55 Cancri e,26,FALSE,0,0,0,0,0,Mesonon Improus,TRUE
2468,2646_01,Europa,FALSE,B/80/P,55 Cancri e,33,FALSE,0,286,1795,712,7041,Hallah Roureed,FALSE
2469,2647_01,Earth,FALSE,F/547/P,TRAPPIST-1e,24,FALSE,0,0,0,636,68,Janney Johnsby,FALSE
2470,2648_01,Earth,FALSE,G/421/S,TRAPPIST-1e,23,FALSE,490,313,0,6,0,Allena Sullones,FALSE
2471,2649_01,Mars,FALSE,D/79/P,TRAPPIST-1e,16,FALSE,46,0,1994,0,677,Swoass Giba,FALSE
2472,2650_01,Earth,TRUE,G/431/P,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Artis Casonston,FALSE
2473,2651_01,Europa,TRUE,B/100/S,55 Cancri e,44,FALSE,0,0,0,0,0,Sarid Geakerat,TRUE
2474,2652_01,Earth,FALSE,F/513/S,TRAPPIST-1e,22,FALSE,0,0,670,0,32,Wally Davispinoz,TRUE
2475,2655_01,Earth,TRUE,G/422/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Benny Ballocks,FALSE
2476,2657_01,Earth,FALSE,F/514/S,TRAPPIST-1e,20,FALSE,0,27,1,686,1,Ricard Gainney,FALSE
2480,2661_01,Earth,FALSE,F/515/S,TRAPPIST-1e,19,FALSE,1,4,0,750,3,Leene Vandan,FALSE
2481,2661_02,Earth,TRUE,G/423/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Bara Vandan,TRUE
2483,2663_01,Earth,FALSE,F/552/P,55 Cancri e,13,FALSE,0,0,0,4,811,Penne Douglasen,TRUE
2484,2664_01,Mars,TRUE,E/183/S,PSO J318.5-22,71,FALSE,0,0,0,0,0,Kris Swin,TRUE
2485,2666_01,Mars,TRUE,E/184/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Rank Curle,FALSE
2486,2666_02,Mars,FALSE,E/184/S,55 Cancri e,18,FALSE,1874,0,260,0,0,All Curle,FALSE
2487,2668_01,Earth,FALSE,F/516/S,55 Cancri e,23,FALSE,29,34,1,2838,0,Jacki Ingston,FALSE
2488,2668_02,Earth,FALSE,G/424/S,55 Cancri e,34,FALSE,0,382,0,87,236,Adamie Ingston,FALSE
2489,2670_01,Earth,FALSE,G/432/P,TRAPPIST-1e,20,FALSE,4,790,0,15,0,Glenna Leodger,FALSE
2490,2671_01,Earth,FALSE,F/554/P,55 Cancri e,17,FALSE,0,33,0,56,708,Anae Oconley,FALSE
2491,2672_01,Earth,FALSE,F/555/P,PSO J318.5-22,21,FALSE,970,0,213,8,86,Lillia Waltonson,FALSE
2492,2675_01,Europa,FALSE,C/97/S,TRAPPIST-1e,33,FALSE,0,1554,3813,0,1435,Rassias Iniouser,TRUE
2493,2676_01,Europa,FALSE,B/81/P,55 Cancri e,34,FALSE,3551,1284,1865,90,0,Halsham Noxiong,TRUE
2494,2677_01,Europa,FALSE,D/90/S,TRAPPIST-1e,51,FALSE,0,302,0,1367,669,Eleon Scerodbox,FALSE
2495,2678_01,Earth,FALSE,F/517/S,TRAPPIST-1e,21,FALSE,0,680,0,10,0,Gera Sosanturney,TRUE
2497,2682_01,Earth,FALSE,G/434/P,TRAPPIST-1e,31,FALSE,880,0,0,8,0,Berty Whiters,FALSE
2498,2683_01,Europa,FALSE,A/32/S,TRAPPIST-1e,36,FALSE,2,1297,0,4,0,Zaninon Parbage,TRUE
2499,2684_01,Europa,FALSE,B/83/P,TRAPPIST-1e,39,FALSE,0,7116,0,13208,1515,Navior Ranaly,FALSE
2500,2685_01,Earth,FALSE,G/435/P,TRAPPIST-1e,26,FALSE,886,0,0,0,21,Lilly Webstephrey,FALSE
2501,2687_01,Earth,FALSE,F/556/P,TRAPPIST-1e,51,FALSE,0,1347,0,43,0,Carry Kimons,TRUE
2503,2690_01,Earth,FALSE,E/185/S,55 Cancri e,27,FALSE,339,104,116,160,0,Eduana Stannondez,TRUE
2504,2691_01,Earth,FALSE,F/558/P,TRAPPIST-1e,31,FALSE,0,243,1,559,0,Gracey Coxterez,FALSE
2506,2693_01,Europa,FALSE,A/22/P,TRAPPIST-1e,57,FALSE,0,1514,0,72,1393,Krab Pentical,FALSE
2507,2693_02,Europa,FALSE,A/22/P,55 Cancri e,36,TRUE,11,79,0,210,1895,Jabbab Geousty,FALSE
2508,2693_03,Europa,FALSE,A/22/P,TRAPPIST-1e,55,FALSE,0,846,0,263,2024,Castram Geousty,FALSE
2510,2695_01,Mars,FALSE,E/186/S,TRAPPIST-1e,18,FALSE,947,0,4,4,0,Honey Stike,FALSE
2512,2698_01,Europa,FALSE,C/94/P,TRAPPIST-1e,50,FALSE,0,2684,0,153,1751,Shelik Sofraten,FALSE
2513,2700_01,Earth,FALSE,F/520/S,TRAPPIST-1e,24,FALSE,45,138,1,0,530,Daven Perkings,FALSE
2514,2701_01,Earth,TRUE,G/428/S,PSO J318.5-22,20,FALSE,0,0,0,0,0,Cliney Thorney,TRUE
2515,2702_01,Earth,TRUE,G/437/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Mollen Garnettiz,TRUE
2516,2703_01,Earth,FALSE,G/429/S,TRAPPIST-1e,18,FALSE,0,617,0,0,10,Rena Ashipeck,FALSE
2517,2704_01,Earth,FALSE,F/521/S,TRAPPIST-1e,44,FALSE,1178,1,348,0,0,Alfrey Shieldson,FALSE
2518,2706_01,Europa,TRUE,B/102/S,55 Cancri e,27,FALSE,0,0,0,0,0,Alchium Ressighty,TRUE
2519,2707_01,Europa,FALSE,B/103/S,TRAPPIST-1e,58,FALSE,1113,1650,0,194,510,Ziba Belstrut,TRUE
2520,2707_02,Europa,TRUE,B/103/S,PSO J318.5-22,29,FALSE,0,0,0,0,0,Misa Belstrut,TRUE
2521,2708_01,Earth,FALSE,F/522/S,PSO J318.5-22,23,FALSE,3,548,37,0,12,Pattin Cardner,TRUE
2522,2709_01,Mars,TRUE,F/523/S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Pies Welto,TRUE
2523,2709_02,Mars,FALSE,F/523/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Relix Welto,TRUE
2526,2712_01,Europa,TRUE,B/105/S,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Mothab Doorge,TRUE
2527,2713_01,Earth,TRUE,G/438/P,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Tarah Cleachrand,TRUE
